απολυτήριο,"απολυτήριο, το",,,
απόμακρος,"απόμακρος, -η, -ο",,,
απομακρύνω,απομακρύνω,,,
απομονωμένος,"απομονωμένος, -η, -ο",,,
απομονώνω,απομονώνω,,,
απομόνωση,"απομόνωση, η",,,
απορία,"απορία, η",,,
απορρίμματα,απορρίμματα,,,
απορώ,απορώ,,,
αποσκευή,"αποσκευή, η",,,
απόσπασμα,"απόσπασμα, το",,,
αποστολή,"αποστολή, η",,,
Αποστόλης,"Αποστόλης, ο",,,
αποτελεσματικός,"αποτελεσματικός, -ή, -ό",,,
αποτελεσματικά,αποτελεσματικά,,,
αποτελούμαι,αποτελούμαι,,,
αποτελώ,αποτελώ,,,
αποτυχαίνω,αποτυχαίνω,,,
αποτυχία,"αποτυχία, η",,,
απουσιάζω,απουσιάζω,,,
αποφάγι,"αποφάγι, το",,,
αποφασισμένος,"αποφασισμένος, -η, -ο",,,
αποφασιστικός,"αποφασιστικός, -ή, -ό",,,
αποχαιρετώ,αποχαιρετώ,,,
απόχρωση,"απόχρωση, η",,,
απόψε,απόψε,,,
άποψη,"άποψη, η",,,
απρόθυμος,"απρόθυμος, -η, -ο",,,
απρόσεκτος,"απρόσεκτος, -η, -ο",,,
αράζω,αράζω,,,
αραιωμένος,"αραιωμένος, -η, -ο",,,
αραχτός,"αραχτός, -ή, -ό",,,
Αργεντινή,"Αργεντινή, η",,,
αργία,"αργία, η",,,
αργκό,"αργκό, η",,,
Άργος,"Άργος, το",,,
αργότερα,αργότερα,,,
αργυροπελεκάνος,"αργυροπελεκάνος, ο",,,
Άρης,"Άρης, ο",,,
αριθμώ,αριθμώ,,,
αριστοκρατικός,"αριστοκρατικός, -ή, -ό",,,
Αρίων,"Αρίων, ο",,,
αρκούδα,"αρκούδα, η",,,
αρμονία,"αρμονία, η",,,
άρνηση,"άρνηση, η",,,
αρνητικός,"αρνητικός, -ή, -ό",,,
αρραβωνιαστικός,"αρραβωνιαστικός, ο",,,
αρρωστιάρης,"αρρωστιάρης, -α, -ικο",,,
Άρτεμη,"Άρτεμη, η",,,
αρχαίος,"αρχαίος, -α, -ο",,,
αρχείο,"αρχείο, το",,,
αρχέςι,"αρχές, οι",,,
αρχικά,αρχικά,,,
αρχικός,"αρχικός, -ή, -ό",,,
αρχιτεκτονικός,"αρχιτεκτονικός, -ή, -ό",,,
αρχιτεκτονική,"αρχιτεκτονική, η",,,
άρχοντας,"άρχοντας, ο",,,
αρχοντικό,"αρχοντικό, το",,,
άρωμα,"άρωμα, το",,,
αρωματίζω,αρωματίζω,,,
αρωματικός,"αρωματικός, -ή, -ό",,,
αρωματισμός,"αρωματισμός, ο",,,
ασήμαντος,"ασήμαντος, -η, -ο",,,
ασθένεια,"ασθένεια, η",,,
ασθενοφόρο,"ασθενοφόρο, το",,,
ασκώ,ασκώ,,,
ασπρομάλλης,"ασπρομάλλης, -α, -ικο",,,
αστέρι,"αστέρι, το",,,
αστερισμός,"αστερισμός, ο",,,
Αστεροσκοπείο,"Αστεροσκοπείο, το",,,
αστικός,"αστικός, -ή, -ό",,,
αστράγαλος,"αστράγαλος, ο",,,
αστραπή,"αστραπή, η",,,
αστραφτερός,"αστραφτερός, -ή, -ό",,,
αστροφυσικός,"αστροφυσικός, ο/η",,,
Αστυπάλαια,"Αστυπάλαια, η",,,
ασφαλίζω,ασφαλίζω,,,
ασφαλισμένος,"ασφαλισμένος, -η, -ο",,,
ασφαλιστικός,"ασφαλιστικός, -ή, -ό",,,
ασχολούμαι,ασχολούμαι,,,
ατμομάγειρας,"ατμομάγειρας, ο",,,
ατμός,"ατμός, ο",,,
ατμόσφαιρα,"ατμόσφαιρα, η",,,
ατομικός,"ατομικός, -ή, -ό",,,
ατσαλάκωτος,"ατσαλάκωτος, -η, -ο",,,
Αττική,"Αττική, η",,,
αυγή,"αυγή, η",,,
αυθεντικός,"αυθεντικός, -ή, -ό",,,
αυξάνω,αυξάνω,,,
αυξημένος,"αυξημένος, -η, -ο",,,
αύξηση,"αύξηση, η",,,
αυστηρός,"αυστηρός, -ή, -ό",,,
αυστηρότητα,"αυστηρότητα, η",,,
αυτοκράτορας,"αυτοκράτορας, ο",,,
αυτόνομος,"αυτόνομος, -η, -ο",,,
αυτονομία,"αυτονομία, η",,,
αυτοπεποίθηση,"αυτοπεποίθηση, η",,,
αυτοσχέδιος,"αυτοσχέδιος, -α, -ο",,,
αυτοσχεδιάζω,αυτοσχεδιάζω,,,
αυτοσχεδιασμός,"αυτοσχεδιασμός, ο",,,
αφαιρώ,αφαιρώ,,,
αφαλός,"αφαλός, ο",,,
αφή,"αφή, η",,,
αφήγηση,"αφήγηση, η",,,
αφηγητής,"αφηγητής, ο",,,
αφηγούμαι,αφηγούμαι,,,
αφιέρωμα,"αφιέρωμα, το",,,
αφιερωμένος,"αφιερωμένος, -η, -ο",,,
αφιερώνω,αφιερώνω,,,
αφιέρωση,"αφιέρωση, η",,,
αφιλόξενος,"αφιλόξενος, -η, -ο",,,
άφιξη,"άφιξη, η",,,
αφορώ,αφορώ,,,
αφοσίωση,"αφοσίωση, η",,,
άφωνος,"άφωνος, -η, -ο",,,
αχλάδι,"αχλάδι, το",,,
αχλαδιά,"αχλαδιά, η",,,
άχνη,"άχνη, η",,,
άχρηστος,"άχρηστος, -η, -ο",,,
αχυρένιος,"αχυρένιος, -α, -ο",,,
άχυρο,"άχυρο, το",,,
αχώριστος,"αχώριστος, -η, -ο",,,
βήτα βαγόνι,"βήτα βαγόνι, το",,,
βαθμίδα,"βαθμίδα, η",,,
βαθμολογία,"βαθμολογία, η",,,
βαθμολογώ,βαθμολογώ,,,
βάθος,"βάθος, το",,,
βάθρα,"βάθρα, η",,,
βαλκανικός,"βαλκανικός, -ή, -ό",,,
Βαλτική,"Βαλτική, η",,,
βαμβακερός,"βαμβακερός, -ή, -ό",,,
βανίλια,"βανίλια, η",,,
βαρέλι,"βαρέλι, το",,,
βαριέμαι,βαριέμαι,,,
βάρκα,"βάρκα, η",,,
βαρκάδα,"βαρκάδα, η",,,
Βαρκελώνη,"Βαρκελώνη, η",,,
βάσανο,"βάσανο, το",,,
βασίζομαι,βασίζομαι,,,
βασιλόπουλο,"βασιλόπουλο, το",,,
βατραχοπέδιλο,"βατραχοπέδιλο, το",,,
βάτραχος,"βάτραχος, ο",,,
βάφομαι,βάφομαι,,,
βδομάδα,"βδομάδα, η",,,
βέβαιος,"βέβαιος, -α, -ο",,,
βεβαιότητα,"βεβαιότητα, η",,,
βεγγέρα,"βεγγέρα, η",,,
Βelgium Βέλγος,"Βelgium Βέλγος, ο",,,
βελόνα,"βελόνα, η",,,
βελτιώνομαι,βελτιώνομαι,,,
βελτιώνω,βελτιώνω,,,
βενζίνη,"βενζίνη, η",,,
βεράντα,"βεράντα, η",,,
βερικοκιά,"βερικοκιά, η",,,
βερμούδα,"βερμούδα, η",,,
βία,"βία, η",,,
βιάζομαι,βιάζομαι,,,
βιαστικός,"βιαστικός, -ή, -ό",,,
βιαστικά,βιαστικά,,,
βιασύνη,"βιασύνη, η",,,
βιβλιοπώλης,"βιβλιοπώλης, ο/η",,,
βίζα,"βίζα, η",,,
βίλα,"βίλα, η",,,
βιολετής,"βιολετής, -ιά, -ί",,,
βιολετί,βιολετί,,,
βιολογικός,"βιολογικός, -ή, -ό",,,
βιομηχανία,"βιομηχανία, η",,,
βιομηχανικός,"βιομηχανικός, -ή, -ό",,,
βιταμίνη,"βιταμίνη, η",,,
βλαβερός,"βλαβερός, -ή, -ό",,,
βλάβη,"βλάβη, η",,,
βλάπτω,βλάπτω,,,
βλέμμα,"βλέμμα, το",,,
βλεφαρίδα,"βλεφαρίδα, η",,,
βοήθημα,"βοήθημα, το",,,
βολεύω,βολεύω,,,
βολικός,"βολικός, -ή, -ό",,,
βόρεια,βόρεια,,,
βορειοδυτικά,βορειοδυτικά,,,
βοριάς,"βοριάς, ο",,,
βότανο,"βότανο, το",,,
βουβάλι,"βουβάλι, το",,,
βούλα,"βούλα, η",,,
βουλευτής,"βουλευτής, ο",,,
βουρτσίζω,βουρτσίζω,,,
βουτιά,"βουτιά, η",,,
βουτυρωμένος,"βουτυρωμένος, -η, -ο",,,
βραβείο,"βραβείο, το",,,
βραβεύομαι,βραβεύομαι,,,
βραβεύω,βραβεύω,,,
βραδιάζει,βραδιάζει,,,
βραδινός,"βραδινός, -ή, -ό",,,
βράσιμο,"βράσιμο, το",,,
βραχιόλι,"βραχιόλι, το",,,
βράχος,"βράχος, ο",,,
βρεγμένος,"βρεγμένος, -η, -ο",,,
βρεφικός,"βρεφικός, -ή, -ό",,,
βρίζω,βρίζω,,,
βρισιά,"βρισιά, η",,,
βρόμα,"βρόμα, η",,,
βρομώ,βρομώ,,,
βρομιάρης,"βρομιάρης, -α, -ικο",,,
βροντάω,βροντάω & -ώ,,,
βροντερός,"βροντερός, -ή, -ό",,,
βροντή,"βροντή, η",,,
βροχερός,"βροχερός, -ή, -ό",,,
βωβός,"βωβός, -ή, -ό",,,
γάμα γάβρος,"γάμα γάβρος, ο",,,
γαζώνω,γαζώνω,,,
γαϊδουράκι,"γαϊδουράκι, το",,,
γαϊτάνι,"γαϊτάνι, το",,,
γαλάζιος,"γαλάζιος, -α, -ο",,,
γαλατάς,"γαλατάς, ο",,,
γαλήνη,"γαλήνη, η",,,
γαλλική γλώσσα,"γαλλική γλώσσα, η",,,
γαλοπούλα,"γαλοπούλα, η",,,
γαμπρός,"γαμπρός, ο",,,
γάργαρος,"γάργαρος, -η, -ο",,,
γεγονός,"γεγονός, το",,,
γειτονικός,"γειτονικός, -ή, -ό",,,
γέλιο,"γέλιο, το",,,
γεμιστά,"γεμιστά, τα",,,
γεμιστές πιπεριέςι,"γεμιστές πιπεριές, οι",,,
γενιά,"γενιά, η",,,
γενικός,"γενικός, -ή, -ό",,,
γενική,"γενική (πτώση), η",,,
γέννα,"γέννα, η",,,
γεννημένος,"γεννημένος, -η, -ο",,,
γεννιέμαι,γεννιέμαι,,,
γένος,"γένος, το",,,
γεράκι,"γεράκι, το",,,
γεράματα,"γεράματα, τα",,,
γεράνι,"γεράνι, το",,,
γερασμένος,"γερασμένος, -η, -ο",,,
γέρικoς,"γέρικoς, -η, -ο",,,
γερνάω,γερνάω & -ώ,,,
γευματίζω,γευματίζω,,,
γεύομαι,γεύομαι,,,
γευστικός,"γευστικός, -ή, -ό",,,
γεφύρι,"γεφύρι, το",,,
γεωμετρία,"γεωμετρία, η",,,
γεωπόνος,"γεωπόνος, ο/η",,,
γεωργός,"γεωργός, ο",,,
γη,"γη, η",,,
γι’ αυτό,γι’ αυτό,,,
γιακάς,"γιακάς, ο",,,
Γιάννενα,"Γιάννενα, τα",,,
γιαουρτάς,"γιαουρτάς, ο",,,
γίδι,"γίδι, το",,,
γιορταστικός,"γιορταστικός, -ή, -ό",,,
γιουβαρλάκια,"γιουβαρλάκια, τα",,,
γιουβέτσι,"γιουβέτσι, το",,,
γκάμα,"γκάμα, η",,,
γκέμι,"γκέμι, το",,,
γκρίζος,"γκρίζος, -α, -ο",,,
γκρινιάζω,γκρινιάζω,,,
γκρινιάρης,"γκρινιάρης, -α, -ικο",,,
γλάστρα,"γλάστρα, η",,,
γλεντάω,γλεντάω & -ώ,,,
γλύκα,"γλύκα, η",,,
γλυκαίνω,γλυκαίνω,,,
γλυκό του κουταλιού,γλυκό του κουταλιού,,,
γλυκό του ταψιού,γλυκό του ταψιού,,,
γλυκός,"γλυκός, -ιά, -ό",,,
γλυπτική,"γλυπτική, η",,,
γνώρισμα,"γνώρισμα, το",,,
γόβα,"γόβα, η",,,
γοητεία,"γοητεία, η",,,
γοητευτικός,"γοητευτικός, -ή, -ό",,,
γοητεύω,γοητεύω,,,
γόνατο,"γόνατο, το",,,
γονέας,"γονέας, ο",,,
γοργός,"γοργός, -ή, -ό",,,
γουλί,"γουλί, το",,,
γούνα,"γούνα, η",,,
γούνινος,"γούνινος, -η, -ο",,,
γούρι,"γούρι, το",,,
γουρλής,"γουρλής, ο",,,
γούστο,"γούστο, το",,,
γραμμάριο,"γραμμάριο, το",,,
γραμματικός,"γραμματικός, -ή, -ό",,,
γραμμένος,"γραμμένος, -η, -ο",,,
γραπτά,"γραπτά, τα",,,
γραπτές εξετάσειςι,"γραπτές εξετάσεις, οι",,,
γραφικός,"γραφικός, -ή, -ό",,,
γραφίστας,"γραφίστας, ο",,,
γρουσούζης,"γρουσούζης, -α, -ικο",,,
γυάλινος,"γυάλινος, -η, -ο",,,
γυμνός,"γυμνός, -ή, -ό",,,
γυμνάζομαι,γυμνάζομαι,,,
γυναικολόγος,"γυναικολόγος, ο/η",,,
γωνιακός,"γωνιακός, -ή, -ό",,,
δέλτα δανείζομαι,δέλτα δανείζομαι,,,
δάνειο,"δάνειο, το",,,
δανεισμός,"δανεισμός, ο",,,
δανειστικός,"δανειστικός, -ή, -ό",,,
δαντέλα,"δαντέλα, η",,,
δασικός,"δασικός, -ή, -ό",,,
δαχτυλίδι,"δαχτυλίδι, το",,,
δάχτυλο,"δάχτυλο, το",,,
δείγμα,"δείγμα, το",,,
δείπνο,"δείπνο, το",,,
δεκάδα,"δεκάδα, η",,,
δεκαετία,"δεκαετία, η",,,
δεκαήμερο,"δεκαήμερο, το",,,
δεκατιανό,"δεκατιανό, το",,,
δεκτός,"δεκτός, -ή, -ό",,,
δένομαι,δένομαι,,,
δένω,δένω,,,
δεξιός,"δεξιός, -ά, -ό",,,
δεξιότητα,"δεξιότητα, η",,,
δεξίωση,"δεξίωση, η",,,
δέρμα,"δέρμα, το",,,
δερματολόγος,"δερματολόγος, ο/η",,,
δεσμός,"δεσμός, ο",,,
δέχομαι,δέχομαι,,,
δηλητηριάζομαι,δηλητηριάζομαι,,,
δηλητηριασμένος,"δηλητηριασμένος, -η, -ο",,,
δηλητήριο,"δηλητήριο, το",,,
Δήλος,"Δήλος, η",,,
δήλωση,"δήλωση, η",,,
Δημητρός,"Δημητρός, ο",,,
δημιουργία,"δημιουργία, η",,,
δημιουργικός,"δημιουργικός, -ή, -ό",,,
δημιουργός,"δημιουργός, ο/η",,,
δημιουργούμαι,δημιουργούμαι,,,
δημοσιοποίηση,"δημοσιοποίηση, η",,,
δημοφιλής,"δημοφιλής, -ής, -ές",,,
διαγωνίζομαι,διαγωνίζομαι,,,
διαγωνισμός,"διαγωνισμός, ο",,,
διαδικτυακός,"διαδικτυακός, -ή, -ό",,,
διάδρομος,"διάδρομος, ο",,,
διαζύγιο,"διαζύγιο, το",,,
διαθέτω,διαθέτω,,,
διαίρεση,"διαίρεση, η",,,
διαιτητικός,"διαιτητικός, -ή, -ό",,,
διαιτολόγος,"διαιτολόγος, ο",,,
διακοπή,"διακοπή, η",,,
διακoσιοστός,"διακoσιοστός, -ή, -ό",,,
διακόσμηση,"διακόσμηση, η",,,
διακοσμητής,"διακοσμητής, ο",,,
διακοσμώ,διακοσμώ,,,
διακρίνομαι,διακρίνομαι,,,
διάλεξη,"διάλεξη, η",,,
διαλύω,διαλύω,,,
διαμάντι,"διαμάντι, το",,,
διαμένω,διαμένω,,,
διαμορφώνω,διαμορφώνω,,,
διαμπερές,"διαμπερές, το",,,
διανομή,"διανομή, η",,,
διανυκτέρευση,"διανυκτέρευση, η",,,
διανυκτερεύω,διανυκτερεύω,,,
διαπροσωπικός,"διαπροσωπικός, -ή, -ό",,,
διαρρύθμιση,"διαρρύθμιση, η",,,
διασκεδαστικός,"διασκεδαστικός, -ή, -ό",,,
διασκευασμένος,"διασκευασμένος, -η, -o",,,
διασκευή,"διασκευή, η",,,
διάσταση,"διάσταση, η",,,
διασταύρωση,"διασταύρωση, η",,,
διαταγή,"διαταγή, η",,,
διατηρούμαι,διατηρούμαι,,,
διατύπωνομαι,διατύπωνομαι,,,
διαφέρω,διαφέρω,,,
διαφωνία,"διαφωνία, η",,,
διδάκτορας,"διδάκτορας, ο/η",,,
δίδυμος,"δίδυμος, ο",,,
διεθνής,"διεθνής, -ής, -ές",,,
διήγημα,"διήγημα, το",,,
διηγούμαι,διηγούμαι,,,
δικαίωμα,"δικαίωμα, το",,,
δικαστήριο,"δικαστήριο, το",,,
δικαστής,"δικαστής, ο/η",,,
δίκη,"δίκη, η",,,
δίκιο,"δίκιο, το",,,
δίκτυο,"δίκτυο, το",,,
διόδια,"διόδια, τα",,,
διοργανώνω,διοργανώνω,,,
διοργάνωση,"διοργάνωση, η",,,
δίπλωμα,"δίπλωμα, το",,,
διπλωματικός,"διπλωματικός, -ή, -ό",,,
δισεκατομμύριο,"δισεκατομμύριο, το",,,
δίχως,δίχως,,,
διώροφος,"διώροφος, -η, -ο",,,
διώχνω,διώχνω,,,
δοκιμασία,"δοκιμασία, η",,,
δοκιμασμένος,"δοκιμασμένος, -η, -ο",,,
δοκιμαστήριο,"δοκιμαστήριο, το",,,
δοκιμαστικός,"δοκιμαστικός, -ή, -ό",,,
δοκιμή,"δοκιμή, η",,,
δοκίμιο,"δοκίμιο, το",,,
δόντι,"δόντι, το",,,
δόξα,"δόξα, η",,,
δόρυ,"δόρυ, το",,,
δορυφορικός,"δορυφορικός, -ή, -ό",,,
δόση,"δόση, η",,,
δουλεία,"δουλεία, η",,,
δούλος,"δούλος, ο",,,
δοχείο,"δοχείο, το",,,
δραπετεύω,δραπετεύω,,,
δράση,"δράση, η",,,
δραστήριος,"δραστήριος, -α, -ο",,,
δροσερός,"δροσερός, -ή, -ό",,,
δροσίζω,δροσίζω,,,
δυναμικός,"δυναμικός, -ή, -ό",,,
δυναμισμός,"δυναμισμός, ο",,,
δυναμώνω,δυναμώνω,,,
δυναμωτικός,"δυναμωτικός, -ή, -ό",,,
δυόσμος,"δυόσμος, ο",,,
δυσαρέσκεια,"δυσαρέσκεια, η",,,
δυσάρεστος,"δυσάρεστος, -η, -ο",,,
δυσάρεστα,δυσάρεστα,,,
δυσαρεστημένος,"δυσαρεστημένος, -η, -ο",,,
δυσκολεύομαι,δυσκολεύομαι,,,
δυσκολεύω,δυσκολεύω,,,
δυστυχία,"δυστυχία, η",,,
δυτικά,δυτικά,,,
δυτικός,"δυτικός, -ή, -ό",,,
δύω,δύω,,,
Δωδεκάνησα,"Δωδεκάνησα, τα",,,
δώμα,"δώμα, το",,,
δωρίζω,δωρίζω,,,
Έβρος,"Έβρος, ο",,,
εγγραφή,"εγγραφή, η",,,
εγκαίρως,εγκαίρως,,,
εγκαταλείπω,εγκαταλείπω,,,
εγκατάσταση,"εγκατάσταση, η",,,
εγκέφαλος,"εγκέφαλος, ο",,,
έγκλημα,"έγκλημα, το",,,
εγκληματολογικός,"εγκληματολογικός, -ή, -ό",,,
εγκυμοσύνη,"εγκυμοσύνη, η",,,
έγκυος,"έγκυος, η",,,
εγωιστής,"εγωιστής, ο",,,
έδαφος,"έδαφος, το",,,
έδρα,"έδρα, η",,,
εθελοντής,"εθελοντής, ο",,,
εθελοντικός,"εθελοντικός, -ή, -ό",,,
εθνότητα,"εθνότητα, η",,,
ειδικά,ειδικά,,,
ειδικευμένος,"ειδικευμένος, -η, -ο",,,
ειδικός,"ειδικός, o/η",,,
εικονικός,"εικονικός, -ή, -ό",,,
ειλικρινά,ειλικρινά,,,
ειλικρίνεια,"ειλικρίνεια, η",,,
εισαγωγή,"εισαγωγή, η",,,
εκατομμύριο,"εκατομμύριο, το",,,
εκατοντάδα,"εκατοντάδα, η",,,
εκβιάζω,εκβιάζω,,,
εκβιασμός,"εκβιασμός, ο",,,
εκβιαστής,"εκβιαστής, ο",,,
εκβιαστικός,"εκβιαστικός, -ή, -ό",,,
εκδηλώνομαι,εκδηλώνομαι,,,
εκδίδω,εκδίδω,,,
έκδοση,"έκδοση, η",,,
εκδοτήριο,"εκδοτήριο, το",,,
εκδοτικός,"εκδοτικός, -ή, -ό",,,
έκθεση,έκθεση,,,
εκλογή,"εκλογή, η",,,
εκμεταλλεύομαι,εκμεταλλεύομαι,,,
Εκουαδόρ,"Εκουαδόρ, το",,,
εκπαιδεύομαι,εκπαιδεύομαι,,,
εκπαιδευόμενος,"εκπαιδευόμενος, -η, -ο",,,
εκπαιδευτικός,"εκπαιδευτικός, -ή, -ό",,,
εκπληκτικός,"εκπληκτικός, -ή, -ό",,,
εκπτωτικός,"εκπτωτικός, -ή, -ό",,,
έκταση,"έκταση, η",,,
εκτός,εκτός,,,
εκτυπώνω,εκτυπώνω,,,
εκτυπωτής,"εκτυπωτής, ο",,,
εκφοβίζω,εκφοβίζω,,,
εκφοβισμός,"εκφοβισμός, ο",,,
εκφοβιστής,"εκφοβιστής, ο",,,
εκφοβιστικός,"εκφοβιστικός, -ή, -ό",,,
εκφράζομαι,εκφράζομαι,,,
εκφράζω,εκφράζω,,,
έκφραση,"έκφραση, η",,,
ελάττωμα,"ελάττωμα, το",,,
ελαττωματικός,"ελαττωματικός, -ή, -ό",,,
Ελβετία,"Ελβετία, η",,,
Ελεγκάκη,"Ελεγκάκη, η",,,
έλεγχος,"έλεγχος, ο",,,
ελέγχω,ελέγχω,,,
ελευθερώνω,ελευθερώνω,,,
ελέφαντας,"ελέφαντας, ο",,,
ελιά,"ελιά, η",,,
έλλειψη,"έλλειψη, η",,,
ελληνική γλώσσα,"ελληνική γλώσσα, η",,,
Ελπίδα,"Ελπίδα, η",,,
έμπειρος,"έμπειρος, -η, -ο",,,
εμπιστεύομαι,εμπιστεύομαι,,,
εμπιστοσύνη,"εμπιστοσύνη, η",,,
έμπνευση,"έμπνευση, η",,,
εμποδίζω,εμποδίζω,,,
εμπόδιο,"εμπόδιο, το",,,
εμπόρευμα,"εμπόρευμα, το",,,
εμπορεύομαι,εμπορεύομαι,,,
εμπορικός,"εμπορικός, -ή, -ό",,,
εμπόριο,"εμπόριο, το",,,
έμπορος,"έμπορος, ο/η",,,
εμφανίζομαι,εμφανίζομαι,,,
έμφαση,"έμφαση, η",,,
εμφιαλωμένος,"εμφιαλωμένος, -η, -ο",,,
εναλλακτικός,"εναλλακτικός, -ή, -ό",,,
ενδιάμεσος,"ενδιάμεσος, -η, -ο",,,
ενδιαφέρωνυσαν,"ενδιαφέρων, -ουσα, -ον",,,
ενδυμασία,"ενδυμασία, η",,,
ενέργεια,"ενέργεια, η",,,
ενεργώ,ενεργώ,,,
ενήλικος,"ενήλικος, ο",,,
ενημερωμένος,"ενημερωμένος, -η, -ο",,,
ενημερώνομαι,ενημερώνομαι,,,
ενημέρωση,"ενημέρωση, η",,,
ενημερωτικός,"ενημερωτικός, -ή, -ό",,,
ενθάρρυνση,"ενθάρρυνση, η",,,
ενθαρρυντικός,"ενθαρρυντικός, -ή, -ό",,,
ενθαρρύνω,ενθαρρύνω,,,
ενικός,"ενικός, ο",,,
εννιάχρονος,"εννιάχρονος, -η, -ο",,,
εννοώ,εννοώ,,,
ενοικιαστής,"ενοικιαστής, ο",,,
ενορχήστρωση,"ενορχήστρωση, η",,,
ενοχλητικός,"ενοχλητικός, -ή, -ό",,,
ενοχλούμαι,ενοχλούμαι,,,
ενοχλώ,ενοχλώ,,,
εντάξει,εντάξει,,,
ένταση,"ένταση, η",,,
εντελώς,εντελώς,,,
έντονος,"έντονος, -η, -ο",,,
έντυπο,"έντυπο, το",,,
εντύπωση,"εντύπωση, η",,,
εντυπωσιάζω,εντυπωσιάζω,,,
εντυπωσιακός,"εντυπωσιακός, -ή, -ό",,,
ενώ,ενώ,,,
ενωμένος,"ενωμένος, -η, -ο",,,
εξάδα,"εξάδα, η",,,
εξαιρετικός,"εξαιρετικός, -ή, -ό",,,
εξαιτίας,εξαιτίας,,,
εξακολουθώ,εξακολουθώ,,,
εξάμηνο,"εξάμηνο, το",,,
εξαντλητικός,"εξαντλητικός, -ή, -ό",,,
εξαντλούμαι,εξαντλούμαι,,,
εξάρτημα,"εξάρτημα, το",,,
εξαρτώμαι,εξαρτώμαι,,,
εξασφαλίζω,εξασφαλίζω,,,
εξαφανίζω,εξαφανίζω,,,
εξαφάνιση,"εξαφάνιση, η",,,
εξαφανισμένος,"εξαφανισμένος, -η, -ο",,,
εξέλιξη,"εξέλιξη, η",,,
εξελίσσομαι,εξελίσσομαι,,,
εξερευνώ,εξερευνώ,,,
εξετάζομαι,εξετάζομαι,,,
εξετάζω,εξετάζω,,,
εξέταση,"εξέταση, η",,,
εξεταστής,"εξεταστής, ο",,,
εξεταστικός,"εξεταστικός, -ή, -ό",,,
εξηγούμαι,εξηγούμαι,,,
εξής,εξής,,,
έξοδο,"έξοδο, το",,,
εξοικονόμηση,"εξοικονόμηση, η",,,
εξοικονομώ,εξοικονομώ,,,
εξοπλίζω,εξοπλίζω,,,
εξοπλισμένος,"εξοπλισμένος, -η, -ο",,,
εξοπλισμός,"εξοπλισμός, ο",,,
εξοργισμένος,"εξοργισμένος, -η, -ο",,,
εξουσία,"εξουσία, η",,,
έξοχος,"έξοχος, -η, -ο",,,
εξοχικό,"εξοχικό, το",,,
εξυπηρετικός,"εξυπηρετικός, -ή, -ό",,,
εξυπνάδα,"εξυπνάδα, η",,,
έξυπνος,"έξυπνος, -η, -ο",,,
εξωτερικός,"εξωτερικός, -η, -ο",,,
εξωτικός,"εξωτικός, -ή, -ό",,,
επαγγελματίας,"επαγγελματίας, ο/η",,,
επαγγελματισμός,"επαγγελματισμός, ο",,,
επανάληψη,"επανάληψη, η",,,
επανάσταση,"επανάσταση, η",,,
επαρχία,"επαρχία, η",,,
επαφή,"επαφή, η",,,
επείγωνυσαν,"επείγων, -ουσα, -ον",,,
επεισόδιο,"επεισόδιο, το",,,
επένδυση,"επένδυση, η",,,
επεξεργασία,"επεξεργασία, η",,,
επηρεάζομαι,επηρεάζομαι,,,
επηρεάζω,επηρεάζω,,,
επιβάλλω,επιβάλλω,,,
επιβάτης,"επιβάτης, ο/η",,,
επιβιβάζομαι,επιβιβάζομαι,,,
επιδερμίδα,"επιδερμίδα, η",,,
επιδιορθώνω,επιδιορθώνω,,,
επιδιώκω,επιδιώκω,,,
επιδόρπιο,"επιδόρπιο, το",,,
επίδοση,"επίδοση, η",,,
επίθεση,"επίθεση, η",,,
επιθετικός,"επιθετικός, -ή, -ό",,,
επιθυμία,"επιθυμία, η",,,
επικαιρότητα,"επικαιρότητα, η",,,
επιλεγμένος,"επιλεγμένος, -η, -ο",,,
επιλεκτικός,"επιλεκτικός, -ή, -ό",,,
επίλογος,"επίλογος, ο",,,
επιμένω,επιμένω,,,
επίμονος,"επίμονος, -η, -ο",,,
επίμονα,επίμονα,,,
επιμονή,"επιμονή, η",,,
επιπλωμένος,"επιπλωμένος, -η, -ο",,,
επίπτωση,"επίπτωση, η",,,
επίρρημα,"επίρρημα, το",,,
επισκέπτης,"επισκέπτης, ο",,,
επισκευάζω,επισκευάζω,,,
επισκευή,"επισκευή, η",,,
επιστήμονας,"επιστήμονας, ο/η",,,
επιστημονικός,"επιστημονικός, -ή, -ό",,,
επιστολή,"επιστολή, η",,,
επιστροφή,"επιστροφή, η",,,
επίτευγμα,"επίτευγμα, το",,,
επίτηδες,επίτηδες,,,
επιτραπέζιος,"επιτραπέζιος, -α, -ο",,,
επιτροπή,"επιτροπή, η",,,
επιτυχημένος,"επιτυχημένος, -η, -ο",,,
επιφάνεια,"επιφάνεια, η",,,
επιχείρημα,"επιχείρημα, το",,,
επιχειρηματίας,"επιχειρηματίας, ο/η",,,
επιχείρηση,"επιχείρηση, η",,,
επομένως,επομένως,,,
εποχιακός,"εποχιακός, -ή, -ό",,,
εργάζομαι,εργάζομαι,,,
εργαζόμενος,"εργαζόμενος, ο",,,
εργάτης,"εργάτης, ο",,,
εργατικός,"εργατικός, -ή, -ό",,,
εργατική τάξη,"εργατική τάξη, η",,,
έργο,"έργο, το",,,
εργοδότης,"εργοδότης, ο",,,
εργοτάξιο,"εργοτάξιο, το",,,
